CountryRegionName,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,BikeBuyer,AvgMonthSpend,Age
Germany,Graduate Degree,Professional,M,M,1,2,0,0,136774,0.0,49.31,35
France,Bachelors,Manual,F,S,0,1,0,0,32465,1.0,56.04,35
Canada,High School,Skilled Manual,F,M,1,2,1,2,55267,0.0,48.79,56
United States,High School,Skilled Manual,F,M,0,0,0,0,60261,1.0,56.98,26
Canada,Bachelors,Skilled Manual,F,M,1,1,0,1,53781,1.0,55.76,40
Australia,Bachelors,Manual,F,M,0,1,0,0,33399,0.0,45.55,29
Australia,High School,Skilled Manual,M,S,0,2,0,0,52576,0.0,53.73,27
United Kingdom,Bachelors,Clerical,M,M,1,0,1,2,83936,0.0,51.73,51
Germany,Partial High School,Manual,F,M,0,0,1,2,35023,0.0,51.98,37
United States,Partial College,Management,M,M,1,2,2,2,106631,1.0,45.79,49
Canada,Partial College,Clerical,M,M,1,3,0,2,86101,1.0,55.53,48
Australia,Bachelors,Manual,F,S,0,0,0,0,28963,1.0,49.45,33
Germany,Partial College,Clerical,F,S,0,1,0,0,82959,1.0,49.27,28
Australia,Bachelors,Management,M,M,1,3,0,0,103833,1.0,53.95,36
United States,Graduate Degree,Skilled Manual,F,S,0,0,0,0,60954,1.0,48.68,37
Canada,High School,Manual,F,S,0,1,0,0,28182,1.0,50.21,28
Germany,High School,Skilled Manual,M,S,0,1,0,0,56244,1.0,52.23,40
France,Bachelors,Skilled Manual,M,M,1,2,1,2,54599,0.0,51.85,60
Australia,Graduate Degree,Manual,M,S,1,0,1,1,33261,1.0,49.62,62
France,Graduate Degree,Clerical,F,M,1,1,1,1,76416,1.0,53.57,43
Australia,High School,Skilled Manual,M,M,0,2,1,1,52546,1.0,52.67,33
United States,Partial College,Clerical,F,M,0,3,0,0,81228,1.0,56.2,30
Germany,Bachelors,Clerical,M,M,1,2,1,2,85866,0.0,52.54,37
Australia,High School,Skilled Manual,F,S,1,1,0,0,52020,0.0,50.46,47
United States,Partial College,Clerical,F,S,0,0,0,0,76940,1.0,50.63,30
Australia,Bachelors,Management,F,S,0,3,0,0,106242,1.0,52.71,29
Germany,Graduate Degree,Management,F,M,1,3,1,2,110632,0.0,53.66,43
Canada,Partial College,Skilled Manual,M,M,1,1,1,2,59271,0.0,47.25,43
Canada,Graduate Degree,Professional,F,M,1,1,0,1,136788,1.0,52.67,35
Canada,Partial College,Clerical,F,M,1,1,0,1,77135,1.0,48.98,36
France,High School,Skilled Manual,M,S,0,0,0,0,62329,1.0,53.11,28
United States,Bachelors,Management,M,M,1,2,1,2,104568,0.0,50.74,59
United Kingdom,Partial College,Clerical,M,S,0,2,0,0,83559,0.0,53.44,36
United States,Graduate Degree,Manual,M,S,0,1,0,0,34582,1.0,55.52,33
Germany,Bachelors,Management,F,M,1,1,1,2,111882,1.0,49.71,37
United Kingdom,Graduate Degree,Skilled Manual,M,M,1,1,1,2,58931,0.0,44.83,68
United States,Bachelors,Professional,F,S,1,3,0,0,137968,0.0,47.98,38
United States,Partial College,Skilled Manual,F,M,1,1,1,2,62066,0.0,51.13,52
France,Graduate Degree,Manual,M,S,0,1,0,0,35850,1.0,53.71,42
Canada,Graduate Degree,Professional,F,S,1,2,1,1,129707,1.0,48.52,70
Australia,High School,Clerical,F,M,0,2,0,0,77320,1.0,57.12,31
Australia,Partial High School,Manual,F,M,1,0,1,2,27488,0.0,54.76,59
Australia,Partial High School,Manual,F,M,1,1,1,2,28560,1.0,50.73,54
United States,Graduate Degree,Management,F,M,1,0,0,2,103933,0.0,46.88,62
Australia,Bachelors,Clerical,F,S,0,3,0,0,82021,1.0,49.98,36
United Kingdom,Partial College,Skilled Manual,F,M,1,2,1,2,56778,0.0,53.08,53
United Kingdom,High School,Skilled Manual,M,S,0,0,0,0,56889,1.0,53.0,39
United States,Graduate Degree,Professional,F,S,1,2,0,0,130412,1.0,57.84,33
Canada,Bachelors,Management,M,M,1,0,0,2,106832,0.0,51.51,63
Canada,Partial High School,Manual,F,S,0,1,0,0,34413,0.0,49.55,25
Australia,High School,Clerical,F,M,1,2,0,2,81995,1.0,48.99,32
Australia,Bachelors,Manual,M,S,0,0,0,0,35715,1.0,52.08,41
United States,Bachelors,Management,F,M,1,1,2,2,109890,1.0,48.28,57
United States,Graduate Degree,Management,M,S,1,1,0,0,107380,0.0,50.85,51
United States,Partial College,Skilled Manual,M,S,0,1,0,0,57509,1.0,46.04,28
United States,Partial College,Skilled Manual,M,S,0,1,0,0,57866,0.0,50.85,26
United States,Bachelors,Manual,F,S,0,0,0,0,31950,1.0,50.03,36
United States,Partial College,Skilled Manual,F,S,0,2,0,0,53973,0.0,46.8,25
United States,Graduate Degree,Skilled Manual,M,M,0,2,1,2,53281,1.0,50.16,35
United Kingdom,Graduate Degree,Management,F,M,1,2,0,2,105858,1.0,51.9,67
Australia,Graduate Degree,Manual,F,M,0,1,1,1,32399,0.0,51.97,35
United States,Bachelors,Clerical,F,M,1,2,0,1,83984,1.0,55.42,39
Australia,Partial College,Manual,M,M,1,0,2,2,31920,1.0,55.76,42
Germany,Graduate Degree,Manual,F,M,0,1,0,1,36114,0.0,48.57,35
United States,Bachelors,Skilled Manual,F,M,1,1,1,2,57611,1.0,51.97,40
United Kingdom,Partial College,Skilled Manual,F,S,0,0,0,0,51396,1.0,50.3,27
Australia,Bachelors,Clerical,F,S,1,1,0,0,86180,1.0,51.33,45
Australia,Bachelors,Management,F,M,1,2,1,2,110898,1.0,53.9,42
Canada,Bachelors,Professional,F,S,1,2,1,1,130042,0.0,54.21,59
Canada,Partial High School,Skilled Manual,F,S,1,0,0,0,53840,1.0,47.21,50
Germany,Partial College,Clerical,M,S,0,1,0,0,78025,1.0,53.52,30
United States,Partial College,Clerical,F,M,1,1,1,2,82122,1.0,53.07,53
United Kingdom,Partial High School,Skilled Manual,M,M,1,1,1,2,57902,1.0,56.27,48
Canada,Bachelors,Clerical,M,S,1,2,1,1,82942,0.0,48.85,64
United States,Partial College,Clerical,M,M,1,2,0,2,78357,0.0,48.3,49
United States,Partial College,Manual,F,M,1,1,1,1,33108,0.0,50.95,54
Australia,Bachelors,Management,F,S,1,3,0,0,102909,1.0,47.96,41
Germany,Graduate Degree,Skilled Manual,M,M,1,0,1,2,55153,0.0,47.84,46
United States,High School,Clerical,M,M,1,2,1,1,85605,0.0,50.36,44
United States,Partial College,Skilled Manual,F,S,0,1,0,0,60144,1.0,51.46,40
France,Partial College,Skilled Manual,F,M,1,0,0,2,55605,1.0,57.24,41
United States,Partial College,Skilled Manual,F,S,0,1,0,0,51592,1.0,60.82,28
United States,High School,Skilled Manual,F,M,1,0,0,2,56028,0.0,54.13,47
France,Partial High School,Skilled Manual,F,M,1,2,0,2,53744,0.0,55.65,59
Australia,Bachelors,Skilled Manual,F,S,0,0,0,0,54363,1.0,51.94,40
Germany,Graduate Degree,Management,F,M,1,2,0,2,108938,0.0,57.52,43
Australia,Bachelors,Skilled Manual,M,S,0,2,0,0,58960,1.0,52.25,39
United States,Graduate Degree,Professional,M,S,1,2,0,0,133750,0.0,54.87,45
United States,High School,Skilled Manual,M,S,1,1,0,0,59160,0.0,46.02,52
Canada,Partial College,Management,M,S,1,1,0,0,106723,1.0,50.77,39
United Kingdom,Graduate Degree,Management,F,M,1,3,1,2,102955,0.0,50.14,43
United States,Partial College,Manual,M,S,0,1,0,0,29344,0.0,50.42,46
United States,Graduate Degree,Management,M,M,1,2,0,0,105794,1.0,54.51,51
United States,Graduate Degree,Professional,M,S,1,2,0,0,130640,1.0,49.31,35
United States,High School,Manual,F,S,0,0,0,0,29629,1.0,51.89,44
United States,Graduate Degree,Clerical,F,M,1,0,0,2,79045,0.0,57.82,38
United States,High School,Clerical,F,M,1,3,0,1,81964,0.0,52.11,49
United States,Bachelors,Management,F,S,0,3,0,0,102709,1.0,57.29,36
United States,Graduate Degree,Professional,M,S,1,2,0,0,128676,0.0,56.0,37
Canada,Partial College,Clerical,F,S,0,2,0,0,77489,1.0,56.68,31
United States,Graduate Degree,Skilled Manual,M,S,0,2,0,0,55988,1.0,54.27,37
United Kingdom,High School,Skilled Manual,M,M,1,2,0,1,61121,0.0,48.41,41
Canada,Graduate Degree,Skilled Manual,F,S,1,1,1,1,57880,0.0,52.02,80
France,Partial High School,Skilled Manual,M,S,0,0,0,0,55337,0.0,53.65,39
Germany,Partial College,Manual,M,S,0,1,0,0,32840,0.0,51.41,45
Australia,Bachelors,Professional,F,M,1,2,1,1,136761,0.0,46.63,36
United States,Partial College,Clerical,M,S,1,1,0,0,85351,0.0,51.93,52
Germany,Partial High School,Manual,F,S,0,1,0,0,33541,0.0,50.91,33
Germany,Partial High School,Skilled Manual,F,S,0,1,0,0,52914,1.0,53.82,33
Australia,Bachelors,Professional,F,S,1,3,0,0,130410,1.0,53.21,33
United States,High School,Skilled Manual,M,M,1,2,0,2,60485,0.0,50.29,47
Germany,Partial High School,Manual,F,M,0,1,0,0,34817,0.0,46.39,24
Germany,Graduate Degree,Skilled Manual,M,S,0,1,0,0,52346,0.0,52.15,42
United States,Bachelors,Management,M,M,1,1,0,2,109393,1.0,52.6,60
United States,Graduate Degree,Management,M,S,0,3,0,0,103565,1.0,51.49,32
United States,Bachelors,Clerical,F,S,0,0,0,0,80345,1.0,60.41,40
United States,Partial High School,Skilled Manual,F,S,1,1,0,0,58428,1.0,52.61,51
Germany,Partial High School,Manual,M,M,0,1,0,0,36796,1.0,56.17,30
Australia,Bachelors,Professional,F,S,1,1,0,0,129660,1.0,52.99,38
Australia,High School,Skilled Manual,M,S,1,2,0,0,61063,1.0,53.23,49
United States,Partial College,Skilled Manual,F,M,1,0,1,1,53392,1.0,48.46,44
United States,Graduate Degree,Professional,M,M,1,0,0,2,136526,1.0,49.94,39
United States,Graduate Degree,Management,F,M,1,1,1,1,109750,1.0,53.31,33
United States,Graduate Degree,Professional,M,S,1,2,1,1,138114,1.0,49.97,68
Germany,Bachelors,Clerical,M,S,1,1,1,1,84033,1.0,60.98,58
France,Partial College,Management,F,M,1,2,1,2,105475,1.0,56.06,49
United States,Graduate Degree,Skilled Manual,F,M,0,1,0,1,57825,0.0,46.07,35
United States,Graduate Degree,Clerical,M,S,0,2,0,0,83240,1.0,51.34,34
France,High School,Skilled Manual,M,M,1,0,0,2,55816,1.0,48.65,54
United States,Graduate Degree,Clerical,F,M,1,3,2,2,78011,0.0,50.3,66
United States,Partial College,Skilled Manual,M,S,1,2,0,0,51570,1.0,48.74,54
Canada,Bachelors,Management,M,M,1,1,0,1,110044,1.0,48.87,45
Australia,Bachelors,Manual,F,M,0,1,1,2,27979,0.0,47.78,41
United States,Bachelors,Skilled Manual,F,M,1,0,1,2,55269,1.0,54.4,61
United States,Bachelors,Manual,M,S,0,0,0,0,37017,1.0,49.41,37
Canada,Partial College,Manual,M,M,1,1,0,2,26234,1.0,48.14,44
Canada,Graduate Degree,Manual,F,S,0,0,0,0,34501,0.0,52.89,45
United States,Graduate Degree,Skilled Manual,F,M,1,1,1,2,60802,0.0,46.65,40
United States,Bachelors,Manual,M,M,0,1,1,1,36948,1.0,52.95,32
United States,Graduate Degree,Clerical,M,M,1,0,1,2,82847,0.0,45.59,45
United States,Partial College,Clerical,M,M,0,2,0,0,78512,1.0,52.28,31
Australia,Bachelors,Skilled Manual,M,M,1,1,0,1,53276,0.0,52.65,37
Australia,Graduate Degree,Skilled Manual,F,S,0,1,0,0,53294,1.0,52.53,38
United States,Partial College,Manual,F,S,0,1,0,0,29621,1.0,50.24,26
United States,Bachelors,Professional,M,M,1,2,2,2,132565,1.0,51.51,63
United Kingdom,Partial High School,Manual,F,M,0,1,0,1,27398,1.0,51.56,40
United States,High School,Skilled Manual,F,M,1,2,1,2,62022,0.0,48.77,50
United States,Graduate Degree,Professional,M,M,1,2,0,2,133778,1.0,61.55,65
United Kingdom,Graduate Degree,Professional,F,M,1,2,0,0,136742,1.0,45.65,34
Australia,Bachelors,Clerical,F,S,0,2,0,0,79202,0.0,47.98,41
United States,Graduate Degree,Clerical,M,M,1,2,1,2,79937,0.0,53.67,35
United States,High School,Skilled Manual,M,S,0,1,0,0,51714,0.0,45.86,30
United States,Partial College,Manual,M,S,0,0,0,0,31594,1.0,48.18,32
United States,High School,Clerical,M,M,1,0,1,1,78900,0.0,52.56,44
Australia,Partial College,Manual,F,M,1,1,2,2,30003,0.0,50.59,54
United Kingdom,High School,Skilled Manual,M,S,0,1,0,0,51742,0.0,51.79,33
United States,Partial College,Skilled Manual,M,M,1,1,1,2,58867,0.0,53.04,44
United States,High School,Manual,F,M,0,0,0,0,30608,0.0,48.54,28
United States,Bachelors,Skilled Manual,M,M,1,2,0,2,53114,0.0,55.79,37
Australia,Bachelors,Professional,F,S,1,2,0,0,127821,1.0,54.0,38
Australia,Bachelors,Clerical,M,M,1,1,0,1,84880,0.0,45.35,32
United States,Partial College,Skilled Manual,F,S,0,2,0,0,57592,0.0,60.08,40
United States,Bachelors,Management,F,S,1,2,0,1,105344,1.0,53.04,60
United States,High School,Skilled Manual,F,M,1,1,0,2,58878,1.0,55.13,47
Australia,Partial College,Management,M,S,0,1,0,0,108208,0.0,45.07,25
United States,Graduate Degree,Professional,F,M,1,2,1,2,134356,1.0,46.65,64
Australia,Partial High School,Manual,F,M,1,0,0,2,28798,1.0,55.65,54
Australia,High School,Clerical,M,S,1,1,0,0,87109,1.0,58.81,49
Australia,Bachelors,Management,M,S,0,0,0,0,103988,0.0,50.62,28
Germany,Bachelors,Professional,M,S,1,2,0,0,134235,1.0,57.29,34
United States,Partial College,Manual,F,S,0,0,0,0,30215,1.0,53.75,27
United States,Partial College,Manual,M,S,0,0,0,0,30781,0.0,48.99,44
Australia,Graduate Degree,Management,M,M,1,3,1,2,108003,0.0,50.78,38
United States,Partial College,Skilled Manual,M,M,1,1,1,2,56868,0.0,53.27,56
Australia,High School,Manual,M,S,0,1,0,0,34629,0.0,53.23,26
United Kingdom,Partial College,Manual,M,M,1,0,1,1,34688,0.0,48.25,49
United States,Bachelors,Clerical,F,S,0,0,0,0,78675,1.0,49.92,39
United Kingdom,High School,Skilled Manual,F,S,0,1,0,0,60620,1.0,49.36,26
United States,Graduate Degree,Skilled Manual,M,S,0,1,0,0,55474,1.0,49.56,37
United States,Bachelors,Clerical,M,S,0,2,0,0,82405,0.0,50.08,35
United States,Partial College,Skilled Manual,M,M,1,0,0,2,60001,1.0,50.82,56
United States,Graduate Degree,Manual,F,S,0,0,0,0,32641,1.0,46.02,40
Australia,Bachelors,Clerical,M,M,1,2,0,2,87435,1.0,49.17,36
United States,High School,Skilled Manual,F,M,0,1,0,0,58933,0.0,51.21,29
United Kingdom,Partial College,Clerical,M,M,0,2,0,0,79157,0.0,48.87,26
United States,Partial College,Clerical,F,M,1,1,0,2,85407,1.0,50.63,44
France,High School,Skilled Manual,M,S,0,2,0,0,53892,0.0,57.67,40
France,High School,Manual,F,S,0,0,0,0,31484,1.0,53.97,28
United States,Bachelors,Manual,M,S,0,0,0,0,35590,1.0,49.5,37
Canada,Partial College,Management,F,M,1,1,0,2,106242,1.0,54.32,44
Australia,High School,Skilled Manual,M,M,1,1,0,2,56930,0.0,50.87,58
Australia,Bachelors,Skilled Manual,M,S,0,1,0,0,57833,0.0,46.49,25
France,High School,Skilled Manual,M,S,1,2,0,0,52339,0.0,51.35,54
United States,Partial College,Management,M,M,1,1,0,2,110456,1.0,49.2,51
United States,High School,Skilled Manual,M,S,1,0,0,0,62380,1.0,49.04,56
United States,Graduate Degree,Professional,M,S,1,2,0,0,130672,1.0,50.5,32
Germany,High School,Skilled Manual,F,M,1,1,1,1,54446,0.0,52.94,39
United States,High School,Manual,F,M,0,0,0,0,31085,0.0,46.93,26
Australia,Partial College,Skilled Manual,F,S,1,1,0,0,58555,0.0,51.9,50
Australia,Partial College,Skilled Manual,F,M,1,1,0,1,58231,0.0,48.01,42
Germany,High School,Skilled Manual,F,S,0,0,0,0,61475,1.0,51.8,40
United States,Graduate Degree,Clerical,F,M,1,3,1,2,82156,0.0,48.2,46
United States,Partial High School,Skilled Manual,F,S,1,1,0,1,52285,0.0,52.91,59
United States,Partial High School,Manual,F,M,1,1,1,2,28689,1.0,56.57,49
United States,Bachelors,Professional,F,S,1,2,0,0,131860,1.0,47.33,43
Germany,High School,Skilled Manual,F,S,0,1,0,0,54250,1.0,52.33,25
Australia,High School,Clerical,F,S,1,2,0,0,79353,1.0,53.28,48
Canada,Graduate Degree,Skilled Manual,F,M,1,2,0,1,51965,1.0,61.21,41
Australia,Bachelors,Clerical,M,S,0,1,0,0,85263,0.0,59.94,39
Canada,Graduate Degree,Professional,F,M,1,2,1,2,131209,1.0,49.31,63
Australia,Bachelors,Skilled Manual,M,M,0,0,0,0,51565,1.0,55.03,26
United Kingdom,Bachelors,Management,M,S,0,3,0,0,102864,0.0,52.56,36
United States,Bachelors,Skilled Manual,M,M,1,1,2,2,53520,0.0,50.27,41
France,Partial College,Management,M,M,1,3,1,2,105498,0.0,45.77,49
United States,High School,Skilled Manual,M,S,1,0,0,0,61106,1.0,52.05,52
United Kingdom,Partial College,Skilled Manual,F,S,0,2,0,0,57601,0.0,53.97,32
United Kingdom,Bachelors,Skilled Manual,M,M,1,0,1,2,57013,0.0,51.82,51
United States,High School,Clerical,M,M,1,3,0,2,79411,1.0,52.46,49
France,Partial College,Manual,F,S,0,1,0,0,31167,0.0,49.81,39
Germany,Partial High School,Manual,F,M,0,0,0,2,30531,0.0,49.86,32
United States,Partial College,Clerical,M,M,1,2,2,2,80332,0.0,49.82,57
United Kingdom,High School,Clerical,M,S,0,2,0,0,82950,1.0,48.55,35
Australia,Bachelors,Management,M,M,1,2,0,0,112655,1.0,49.05,36
United States,Bachelors,Clerical,F,S,1,2,0,0,78632,1.0,54.33,42
France,Partial College,Skilled Manual,F,S,0,1,0,0,53445,0.0,48.82,42
United States,Partial High School,Manual,F,S,0,1,0,0,30055,1.0,55.04,48
United States,Partial High School,Manual,F,M,1,1,2,2,29205,1.0,46.4,51
United States,High School,Skilled Manual,F,M,0,1,0,0,53938,0.0,57.74,28
Canada,High School,Skilled Manual,M,S,1,0,1,1,51269,0.0,50.39,60
Canada,Graduate Degree,Clerical,F,M,1,1,2,3,79654,1.0,53.08,64
United States,High School,Skilled Manual,F,M,1,1,0,2,55008,0.0,52.67,51
France,Partial College,Clerical,M,S,1,1,0,0,79387,1.0,55.59,43
Canada,Partial College,Manual,F,M,1,1,0,1,34315,0.0,48.3,48
United States,High School,Skilled Manual,M,M,1,1,0,2,59794,0.0,53.53,54
United States,High School,Clerical,F,S,0,1,0,0,84917,1.0,54.0,29
United States,Bachelors,Clerical,F,S,1,2,1,1,82791,1.0,50.31,63
France,Partial College,Management,F,S,1,3,0,0,109378,0.0,48.55,39
Canada,Graduate Degree,Professional,M,S,1,2,0,0,131305,0.0,52.21,35
Germany,Bachelors,Skilled Manual,F,M,0,1,0,0,58982,0.0,50.23,31
United States,Bachelors,Clerical,M,S,0,0,0,0,85688,0.0,59.14,37
Australia,Bachelors,Management,F,S,1,2,0,0,112246,1.0,54.71,45
United States,Graduate Degree,Skilled Manual,M,M,0,1,2,2,54668,1.0,56.07,33
United Kingdom,Partial College,Skilled Manual,M,M,0,1,0,0,55519,0.0,47.53,26
United States,Partial College,Skilled Manual,M,S,0,1,0,0,60409,0.0,48.2,27
United States,High School,Clerical,F,M,1,1,0,1,79691,1.0,49.95,43
Canada,Partial College,Clerical,M,M,1,1,0,1,79962,0.0,50.63,55
United States,Graduate Degree,Professional,F,S,0,2,0,0,127182,0.0,48.5,31
United States,High School,Clerical,M,M,1,3,0,2,82234,1.0,53.22,44
Canada,Bachelors,Skilled Manual,M,M,1,0,0,2,53636,0.0,49.88,67
Canada,Graduate Degree,Skilled Manual,F,M,0,2,0,0,56449,1.0,54.07,31
Australia,Partial College,Skilled Manual,M,M,1,1,1,2,57506,0.0,52.52,58
Germany,Partial College,Skilled Manual,M,S,0,1,0,0,57678,1.0,54.51,30
France,High School,Skilled Manual,F,M,0,1,0,0,59160,0.0,47.29,28
United Kingdom,High School,Skilled Manual,F,M,1,0,1,2,56650,1.0,54.51,54
United Kingdom,Partial College,Skilled Manual,M,M,1,0,0,2,60647,1.0,49.07,50
Canada,Graduate Degree,Professional,F,M,1,2,2,2,134863,0.0,46.26,32
United States,High School,Skilled Manual,M,M,1,1,1,2,61554,0.0,59.08,59
United States,Partial College,Clerical,F,S,0,3,0,0,80546,0.0,55.86,31
United States,Partial College,Manual,M,M,0,0,0,0,36413,0.0,56.78,30
France,Graduate Degree,Management,F,S,0,3,0,0,103728,1.0,51.71,34
France,Partial High School,Skilled Manual,M,S,0,1,0,0,56687,1.0,49.73,24
Australia,High School,Manual,F,M,1,1,0,1,30215,0.0,48.98,53
France,Bachelors,Management,M,M,1,3,0,1,109095,0.0,49.91,43
Australia,Bachelors,Professional,M,S,0,0,0,0,138164,1.0,51.18,30
Australia,Bachelors,Manual,M,S,0,1,0,0,26907,1.0,56.03,41
Australia,Partial High School,Skilled Manual,F,M,1,2,1,2,56897,1.0,56.06,53
United States,Partial College,Clerical,F,M,0,1,0,0,84900,1.0,55.58,31
France,Partial High School,Manual,M,S,0,0,0,0,28217,1.0,51.36,30
United States,Bachelors,Skilled Manual,F,S,0,2,0,0,51180,0.0,48.48,37
United States,Bachelors,Clerical,M,S,1,1,1,1,80439,0.0,55.41,62
United Kingdom,High School,Clerical,M,M,1,1,1,2,80007,0.0,61.75,52
France,Partial College,Management,M,S,1,1,0,0,109173,0.0,50.9,42
France,High School,Clerical,M,S,1,3,0,0,81928,0.0,45.29,50
United States,Bachelors,Management,F,M,1,2,0,0,103421,1.0,50.29,40
United States,High School,Skilled Manual,F,M,1,2,0,2,61496,0.0,49.05,54
United States,Partial College,Manual,M,M,1,1,1,2,26699,0.0,46.25,42
United States,Bachelors,Management,M,S,1,1,0,0,110938,1.0,51.26,39
United States,Partial College,Clerical,M,M,0,2,0,0,84550,1.0,50.14,25
United Kingdom,Partial High School,Manual,F,S,0,1,0,0,27076,0.0,51.78,41
Australia,Bachelors,Manual,F,M,0,0,2,2,35762,0.0,50.19,39
Australia,High School,Skilled Manual,F,S,0,0,0,0,55851,1.0,52.43,28
Germany,High School,Manual,F,M,0,1,0,0,34375,0.0,54.41,26
Australia,Bachelors,Management,F,M,1,1,0,2,107214,1.0,51.58,42
United Kingdom,Partial College,Clerical,F,S,0,3,0,0,80413,1.0,55.79,35
United States,Graduate Degree,Professional,F,M,1,2,0,2,134069,0.0,52.56,68
Germany,Bachelors,Clerical,F,M,0,2,0,0,83343,1.0,46.36,31
France,Partial College,Skilled Manual,M,S,0,2,0,0,60262,0.0,52.34,26
United States,Bachelors,Professional,F,S,0,1,0,0,130393,0.0,44.57,24
Australia,Bachelors,Clerical,F,S,0,2,0,0,78976,1.0,54.73,33
Australia,Graduate Degree,Management,M,M,1,3,1,2,105450,0.0,49.14,73
United States,Graduate Degree,Professional,F,S,1,2,0,1,135259,1.0,52.65,65
United States,Bachelors,Manual,M,M,0,0,1,2,32018,1.0,49.79,35
Australia,Graduate Degree,Management,F,S,1,2,0,0,111717,0.0,51.07,46
United States,Partial High School,Manual,F,M,0,1,0,0,25596,0.0,49.72,26
United States,Bachelors,Professional,M,M,1,1,1,1,131954,1.0,50.12,32
United States,Bachelors,Skilled Manual,F,S,0,2,0,0,60847,1.0,54.48,36
United States,Partial College,Skilled Manual,F,S,0,2,0,0,61739,0.0,48.31,24
Canada,Bachelors,Clerical,F,M,1,3,0,2,80387,0.0,50.02,34
Canada,High School,Skilled Manual,M,S,1,1,0,0,51197,1.0,60.44,48
United Kingdom,High School,Clerical,F,S,0,3,0,0,84315,0.0,53.33,34
Australia,High School,Skilled Manual,M,M,1,1,1,2,58426,0.0,48.75,57
United Kingdom,High School,Skilled Manual,M,M,1,1,2,2,52152,1.0,52.05,54
United Kingdom,Bachelors,Skilled Manual,F,M,1,1,0,2,59594,1.0,56.71,46
United States,Bachelors,Clerical,M,M,1,3,0,3,84463,0.0,45.83,62
